val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;1.91;278.397;0.0068607061139308
80.5;92.032;278.397;0.3305782749095715
161.0;222.563;278.397;0.7994446779239718
201.0;270.737;278.397;0.9724853356896804
207.0;262.534;278.397;0.943020219327076
204.5;258.442;278.397;0.928321785076707
203.5;228.226;278.397;0.8197861327528673
195.0;212.313;278.397;0.762626752443453
182.5;231.905;278.397;0.8330010740058262
151.5;172.083;278.397;0.618120884923329
100.5;171.687;278.397;0.6166984558023254
43.5;104.888;278.397;0.3767569334439667
11.5;12.094;278.397;0.0434415600742824
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
5.0;2.271;278.397;0.008157415489391
97.0;79.535;278.397;0.285689141765177
170.0;174.076;278.397;0.6252797264338336
203.0;213.645;278.397;0.7674112867595555
210.0;233.478;278.397;0.8386512785698121
212.5;228.603;278.397;0.8211403140120044
213.5;239.197;278.397;0.8591938849915767
203.0;229.45;278.397;0.8241827318541507
184.0;207.168;278.397;0.7441459498485975
148.0;159.315;278.397;0.5722583217491567
97.0;87.063;278.397;0.312729663035162
43.5;24.953;278.397;0.0896309945868669
8.5;14.553;278.397;0.0522742701968771
0.0;0.034;278.397;0.0001221277528134
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;1.797;278.397;0.0064548109354626
83.5;117.641;278.397;0.4225656167271917
160.5;136.73;278.397;0.4911331659464721
199.5;225.82;278.397;0.8111437982449523
210.0;261.548;278.397;0.9394785144954866
214.5;230.878;278.397;0.8293120974723147
212.5;236.077;278.397;0.8479868676745798
198.0;215.936;278.397;0.7756405421035427
178.5;207.382;278.397;0.7449146362927761
148.5;116.038;278.397;0.4168076523813115
105.5;90.487;278.397;0.3250286461420202
55.5;47.484;278.397;0.170562182782142
10.5;13.754;278.397;0.0494042680057615
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
4.0;1.069;278.397;0.0038398402281633
91.0;105.113;278.397;0.3775651318081732
170.5;239.566;278.397;0.8605193303088754
208.5;267.2;278.397;0.9597804574043542
218.0;270.09;278.397;0.9701613163934956
222.0;252.943;278.397;0.9085694170554998
221.0;239.731;278.397;0.8611120091092935
208.5;225.044;278.397;0.8083564118866223
194.0;190.706;278.397;0.6850145655305193
170.0;183.476;278.397;0.6590444580940168
128.5;194.482;278.397;0.6985779300782695
70.5;140.103;278.397;0.5032489574241101
11.5;14.718;278.397;0.0528669489972952
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
5.0;2.222;278.397;0.0079814078456305
99.0;104.377;278.397;0.3749214251590354
172.5;236.975;278.397;0.8512124771459462
207.0;234.061;278.397;0.8407454103312894
213.0;196.739;278.397;0.7066850576694432
213.0;186.394;278.397;0.6695258928795929
211.0;176.783;278.397;0.6350032507534203
190.5;165.435;278.397;0.5942413172555738
160.5;148.533;278.397;0.5335294561363807
133.0;81.445;278.397;0.2925498478791078
94.0;15.245;278.397;0.0547599291659033
44.0;2.984;278.397;0.0107185063057432
10.5;1.196;278.397;0.0042960233048488
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;2.554;278.397;0.0091739494319263
86.5;82.056;278.397;0.2947445554370197
148.5;211.718;278.397;0.760489516769218
181.0;246.373;278.397;0.8849700248206697
194.5;192.187;278.397;0.690334306763363
200.0;196.004;278.397;0.7040449430130353
201.0;194.32;278.397;0.6979960272560408
177.0;155.93;278.397;0.560099426358761
140.5;48.835;278.397;0.1754149649601109
114.0;35.275;278.397;0.1267075435439318
82.5;15.161;278.397;0.0544582017765996
40.5;10.295;278.397;0.0369795651533601
10.0;4.301;278.397;0.0154491607308986
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.0;0.861;278.397;0.0030927057403635
83.5;101.917;278.397;0.3660851230437109
148.0;126.708;278.397;0.4551342148083492
179.5;178.094;278.397;0.639712353222197
182.0;236.399;278.397;0.8491434893335775
182.5;239.848;278.397;0.8615322722586809
189.5;235.679;278.397;0.8465572545681167
177.5;248.988;278.397;0.8943630858091143
151.5;262.862;278.397;0.9441983929424526
126.0;265.46;278.397;0.9535303900544904
92.0;259.819;278.397;0.9332679590656509
46.0;195.302;278.397;0.701523364116711
8.5;27.773;278.397;0.0997604140849218
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;1.983;278.397;0.0071229215832067
80.0;122.695;278.397;0.4407195479836348
172.5;261.381;278.397;0.9388786517096088
219.5;273.379;278.397;0.98197538048183
224.0;273.111;278.397;0.9810127264302416
220.0;273.017;278.397;0.9806750791136398
217.5;272.957;278.397;0.9804595595498514
204.5;272.458;278.397;0.978667155177678
187.0;251.092;278.397;0.9019206385126276
166.5;206.19;278.397;0.7406329809588466
141.5;214.393;278.397;0.770098097321451
90.0;124.736;278.397;0.4480508051451703
17.0;12.042;278.397;0.0432547764523324
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
