nom_estado;nom_pontoconexao;nom_modalidadeoperacao;nom_tipousina;nom_usina_conjunto;din_instante;val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-25 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-25 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 05:00:00;1.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 06:00:00;61.5;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 07:00:00;158.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 08:00:00;213.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 09:00:00;231.5;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 10:00:00;232.5;199.448;278.397;0.7164157659744896
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 11:00:00;225.0;250.0;278.397;0.8979981824516787
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 12:00:00;216.0;241.583;278.397;0.8677643796448955
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 13:00:00;205.5;190.0;278.397;0.6824786186632757
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 14:00:00;181.0;178.72;278.397;0.641960940671056
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 15:00:00;140.0;202.982;278.397;0.7291098682816265
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 16:00:00;78.0;103.803;278.397;0.3728596213321264
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 17:00:00;4.5;4.346;278.397;0.0156108004037399
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-26 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 05:00:00;1.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 06:00:00;60.5;33.53;278.397;0.1204395162304191
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 07:00:00;157.0;172.534;278.397;0.6197408736444717
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 08:00:00;212.0;217.317;278.397;0.7806010840634058
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 09:00:00;230.5;244.475;278.397;0.8781524226194966
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 10:00:00;230.5;261.665;278.397;0.939898777644874
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 11:00:00;224.0;262.311;278.397;0.9422192049483292
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 12:00:00;218.5;260.086;278.397;0.9342270211245092
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 13:00:00;205.0;248.926;278.397;0.8941403822598663
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 14:00:00;178.5;215.606;278.397;0.7744551845027065
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 15:00:00;140.5;171.445;278.397;0.6158291935617122
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 16:00:00;80.5;48.482;278.397;0.1741469915264891
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 17:00:00;5.0;1.624;278.397;0.0058333961932061
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-27 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 05:00:00;1.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 06:00:00;60.5;82.605;278.397;0.2967165594456836
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 07:00:00;160.5;150.629;278.397;0.5410582728980556
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 08:00:00;218.0;143.552;278.397;0.5156377403492135
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 09:00:00;234.0;186.475;278.397;0.6698168442907071
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 10:00:00;225.5;167.429;278.397;0.6014037507588084
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 11:00:00;220.0;219.18;278.397;0.7872929665190357
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 12:00:00;218.0;242.757;278.397;0.8719813791096886
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 13:00:00;201.0;222.784;278.397;0.8002385083172591
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 14:00:00;170.0;131.49;278.397;0.4723111240422849
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 15:00:00;125.5;68.677;278.397;0.2466872847049357
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 16:00:00;61.5;40.614;278.397;0.1458851927283699
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 17:00:00;3.0;1.43;278.397;0.0051365496036236
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-28 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 05:00:00;0.5;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 06:00:00;54.0;32.119;278.397;0.1153712144886618
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 07:00:00;152.5;174.581;278.397;0.627093682762386
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 08:00:00;207.0;213.015;278.397;0.7651483313397773
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 09:00:00;225.0;251.238;278.397;0.9024450694511794
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 10:00:00;222.5;252.736;278.397;0.9078258745604298
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 11:00:00;216.5;216.03;278.397;0.7759781894201446
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 12:00:00;208.5;131.552;278.397;0.4725338275915329
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 13:00:00;191.0;142.854;278.397;0.5131305294238084
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 14:00:00;163.5;98.497;278.397;0.3538005079077719
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 15:00:00;125.5;41.714;278.397;0.1498363847311573
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 16:00:00;63.0;29.528;278.397;0.1060643613257326
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 17:00:00;3.0;0.501;278.397;0.0017995883576331
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-29 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 05:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 06:00:00;20.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 07:00:00;128.5;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 08:00:00;205.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 09:00:00;226.5;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 10:00:00;231.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 11:00:00;226.5;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 12:00:00;213.5;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 13:00:00;193.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 14:00:00;160.0;225.266;278.397;0.8091538342726394
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 15:00:00;116.0;243.086;278.397;0.873163144717795
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 16:00:00;53.5;243.086;278.397;0.873163144717795
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 17:00:00;2.5;243.086;278.397;0.873163144717795
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 18:00:00;0.0;46.491;278.397;0.1669953340014439
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-06-30 23:00:00;0.0;0.0;278.397;0.0
