din_instante;val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
2023-09-01 00:00:00;0.0;0.0;278.397;0.0
2023-09-01 01:00:00;0.0;0.0;278.397;0.0
2023-09-01 02:00:00;0.0;0.0;278.397;0.0
2023-09-01 03:00:00;0.0;0.0;278.397;0.0
2023-09-01 04:00:00;0.0;0.0;278.397;0.0
2023-09-01 05:00:00;2.0;2.956;278.397;0.0106179305093086
2023-09-01 06:00:00;99.5;101.727;278.397;0.3654026444250476
2023-09-01 07:00:00;197.5;100.551;278.397;0.3611784609747949
2023-09-01 08:00:00;236.0;113.145;278.397;0.4064160174139807
2023-09-01 09:00:00;243.5;144.485;278.397;0.5189890695661231
2023-09-01 10:00:00;253.5;247.024;278.397;0.8873084120877739
2023-09-01 11:00:00;253.5;271.195;278.397;0.974130468359932
2023-09-01 12:00:00;246.5;275.322;278.397;0.9889546223558444
2023-09-01 13:00:00;239.5;267.965;278.397;0.9625283318426564
2023-09-01 14:00:00;222.0;252.453;278.397;0.9068093406178944
2023-09-01 15:00:00;177.0;219.823;278.397;0.7896026178443014
2023-09-01 16:00:00;95.0;117.782;278.397;0.4230720877020944
2023-09-01 17:00:00;5.0;5.773;278.397;0.0207365740291741
2023-09-01 18:00:00;0.0;0.0;278.397;0.0
2023-09-01 19:00:00;0.0;0.0;278.397;0.0
2023-09-01 20:00:00;0.0;0.0;278.397;0.0
2023-09-01 21:00:00;0.0;0.0;278.397;0.0
2023-09-01 22:00:00;0.0;0.0;278.397;0.0
2023-09-01 23:00:00;0.0;0.0;278.397;0.0
2023-09-02 00:00:00;0.0;0.0;278.397;0.0
2023-09-02 01:00:00;0.0;0.0;278.397;0.0
2023-09-02 02:00:00;0.0;0.0;278.397;0.0
2023-09-02 03:00:00;0.0;0.0;278.397;0.0
2023-09-02 04:00:00;0.0;0.0;278.397;0.0
2023-09-02 05:00:00;2.5;3.039;278.397;0.0109160659058826
2023-09-02 06:00:00;103.5;120.928;278.397;0.4343724968300664
2023-09-02 07:00:00;163.5;238.498;278.397;0.8566830820734418
2023-09-02 08:00:00;0.0;260.254;278.397;0.9348304759031169
2023-09-02 09:00:00;0.0;258.217;278.397;0.9275135867125004
2023-09-02 10:00:00;0.0;220.952;278.397;0.7936579776362532
2023-09-02 11:00:00;186.0;245.293;278.397;0.8810906726724785
2023-09-02 12:00:00;238.5;218.818;278.397;0.7859926651508456
2023-09-02 13:00:00;232.0;208.585;278.397;0.7492358035467336
2023-09-02 14:00:00;215.5;191.423;278.397;0.6875900243177907
2023-09-02 15:00:00;160.0;172.009;278.397;0.6178550774613232
2023-09-02 16:00:00;94.0;108.937;278.397;0.391300912006954
2023-09-02 17:00:00;6.0;4.994;278.397;0.0179384116926547
2023-09-02 18:00:00;0.0;0.0;278.397;0.0
2023-09-02 19:00:00;0.0;0.0;278.397;0.0
2023-09-02 20:00:00;0.0;0.0;278.397;0.0
2023-09-02 21:00:00;0.0;0.0;278.397;0.0
2023-09-02 22:00:00;0.0;0.0;278.397;0.0
2023-09-02 23:00:00;0.0;0.0;278.397;0.0
2023-09-03 00:00:00;0.0;0.0;278.397;0.0
2023-09-03 01:00:00;0.0;0.0;278.397;0.0
