val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;4.442;278.397;0.0159556317058014
115.5;132.898;278.397;0.4773686498058527
235.0;241.417;278.397;0.8671681088517476
267.5;268.315;278.397;0.9637855292980888
275.0;270.03;278.397;0.9699457968297072
274.5;243.202;278.397;0.8735798158744525
270.0;241.776;278.397;0.8684576342417482
261.0;226.558;278.397;0.8137946888795498
252.0;224.187;278.397;0.8052780741171779
234.0;215.895;278.397;0.7754932704016207
192.0;170.809;278.397;0.6135446861855551
115.5;94.749;278.397;0.3403377191564564
8.0;7.685;278.397;0.0276044641285646
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;4.756;278.397;0.0170835174229607
126.0;137.353;278.397;0.4933709774171417
243.0;249.938;278.397;0.8977754789024307
269.5;270.035;278.397;0.9699637567933562
271.0;273.227;278.397;0.9814293975868992
271.0;272.809;278.397;0.97992794462584
269.0;272.915;278.397;0.9803086958551996
262.5;264.097;278.397;0.948634503963764
254.0;217.789;278.397;0.7822965046318746
234.0;226.133;278.397;0.8122680919693818
179.0;205.126;278.397;0.7368111006943321
86.5;92.067;278.397;0.3307039946551148
7.0;3.138;278.397;0.0112716731861334
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;5.014;278.397;0.0180102515472508
120.5;134.914;278.397;0.4846101071491431
225.0;244.06;278.397;0.8766617456366268
273.5;260.771;278.397;0.9366875361444268
279.0;266.754;278.397;0.9581784286468604
279.0;244.048;278.397;0.876618641723869
270.5;248.644;278.397;0.8931274403100607
253.0;214.327;278.397;0.7698610258012837
229.0;203.482;278.397;0.7309058646465298
197.0;154.044;278.397;0.5533249280703455
149.5;129.562;278.397;0.4653857620592175
80.5;31.79;278.397;0.1141894488805554
5.0;1.046;278.397;0.0037572243953778
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;3.97;278.397;0.0142602111373326
117.5;137.849;278.397;0.4951526058111258
218.5;241.902;278.397;0.8689102253257039
259.0;213.483;278.397;0.7668293839373269
260.0;218.196;278.397;0.7837584456729059
258.0;235.301;278.397;0.8451994813162498
245.0;169.2;278.397;0.6077651698832961
226.5;155.595;278.397;0.5588961087942758
204.0;172.25;278.397;0.6187207477092066
177.0;169.41;278.397;0.6085194883565554
140.5;100.376;278.397;0.3605498622470788
82.5;19.104;278.397;0.0686214291102274
5.0;0.889;278.397;0.0031932815367981
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;5.279;278.397;0.0189621296206496
113.5;139.433;278.397;0.5008423222951396
202.5;246.976;278.397;0.8871359964367432
242.0;269.109;278.397;0.9666375715255552
248.5;271.703;278.397;0.9759552006666738
250.0;271.631;278.397;0.9756965771901276
246.5;266.263;278.397;0.9564147602165252
239.5;267.012;278.397;0.9591051627711504
229.0;265.39;278.397;0.953278950563404
196.5;206.876;278.397;0.7430970879714939
142.0;216.491;278.397;0.7776340980685855
68.5;27.249;278.397;0.0978782098945031
4.0;2.944;278.397;0.0105748265965509
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
5.0;5.352;278.397;0.0192243450899255
136.0;139.118;278.397;0.4997108445852505
236.0;241.219;278.397;0.866456894291246
244.0;195.981;278.397;0.7039623271802496
244.0;224.856;278.397;0.8076811172534186
242.5;223.258;278.397;0.8019411128711875
231.5;216.199;278.397;0.7765852361914819
215.0;235.168;278.397;0.8447217462831855
205.0;201.859;278.397;0.7250760604460535
193.5;170.432;278.397;0.612190504926418
161.5;203.394;278.397;0.7305897692863069
95.5;138.44;278.397;0.4972754735144416
5.5;8.086;278.397;0.029044853213217
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;6.171;278.397;0.0221661871356372
122.5;143.524;278.397;0.5155371645527789
225.0;251.836;278.397;0.9045930811036038
274.0;269.519;278.397;0.968110288544776
278.0;271.933;278.397;0.9767813589945292
278.0;271.796;278.397;0.9762892559905458
277.5;265.96;278.397;0.9553263864193938
269.5;270.086;278.397;0.9701469484225764
257.0;268.758;278.397;0.965376782077393
236.0;262.6;278.397;0.9432572908472432
192.5;243.237;278.397;0.8737055356199959
111.5;139.345;278.397;0.5005262269349166
6.0;7.857;278.397;0.0282222868780913
0.0;0.006;278.397;2.15519563788e-05
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;5.979;278.397;0.0214765245315143
107.0;141.365;278.397;0.5077820522491262
192.0;248.944;278.397;0.8942050381290028
217.0;269.296;278.397;0.967309274166029
222.0;272.155;278.397;0.9775787813805464
221.0;271.9;278.397;0.9766628232344456
215.5;271.528;278.397;0.9753266019389576
208.0;269.359;278.397;0.9675355697080068
200.5;270.733;278.397;0.9724709677187612
184.5;263.988;278.397;0.948242976756215
149.0;236.886;278.397;0.8508927897929934
85.0;133.639;278.397;0.4800303164186395
5.0;7.516;278.397;0.0269974173572272
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
