val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;0.0;278.397;0.0
88.5;0.0;278.397;0.0
165.0;0.0;278.397;0.0
200.0;0.0;278.397;0.0
205.0;8.273;278.397;0.0297165558536909
204.0;175.664;278.397;0.6309838108887666
202.0;218.946;278.397;0.786452440220261
195.5;226.19;278.397;0.8124728355549808
191.5;249.644;278.397;0.8967194330398675
167.5;199.15;278.397;0.7153453521410073
116.5;121.692;278.397;0.4371167792756387
50.5;81.796;278.397;0.29381063732727
5.5;4.146;278.397;0.0148924018577786
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;2.125;278.397;0.0076329845508392
95.5;117.599;278.397;0.4224147530325398
177.5;227.487;278.397;0.8171316501255401
213.5;263.872;278.397;0.9478263055995574
219.5;271.771;278.397;0.9761994561723008
221.0;235.426;278.397;0.8456484804074756
218.5;197.007;278.397;0.7076477117210314
210.5;229.841;278.397;0.8255872010115051
198.5;222.479;278.397;0.7991429505346681
170.0;182.047;278.397;0.653911500483123
120.5;43.39;278.397;0.1558565645463133
54.0;12.664;278.397;0.0454889959302722
4.5;0.516;278.397;0.0018534682485802
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;4.132;278.397;0.0148421139595613
112.0;113.796;278.397;0.4087544046810849
214.5;216.504;278.397;0.7776807939740729
258.5;260.346;278.397;0.9351609392342588
266.0;264.928;278.397;0.9516194499222332
265.5;242.465;278.397;0.8709325172325851
256.0;222.982;278.397;0.8009497228777608
233.5;229.764;278.397;0.82531061757131
208.5;221.614;278.397;0.7960358768233853
180.0;220.108;278.397;0.7906263357722964
132.0;119.069;278.397;0.4276949823453557
60.5;15.642;278.397;0.0561859502796366
4.5;0.627;278.397;0.0022521794415888
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;1.965;278.397;0.0070582657140701
114.0;115.969;278.397;0.4165598048829549
212.5;217.389;278.397;0.7808597075399519
256.0;265.45;278.397;0.9534944701271924
262.0;270.854;278.397;0.972905598839068
259.5;215.413;278.397;0.7737619299058538
251.0;179.307;278.397;0.6440694404034526
237.5;180.026;278.397;0.6466520831761836
212.0;172.409;278.397;0.6192918745532459
173.0;59.612;278.397;0.2141258706092378
129.0;111.154;278.397;0.3992643598889355
69.0;23.641;278.397;0.0849183001253605
6.0;1.218;278.397;0.0043750471449045
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;0.333;278.397;0.0011961335790256
91.0;33.248;278.397;0.1194265742806136
178.0;153.027;278.397;0.5496718714641321
216.0;108.512;278.397;0.3897743150967862
223.5;176.351;278.397;0.6334515098941439
220.0;210.844;278.397;0.7573501151233669
209.5;179.136;278.397;0.6434552096466556
193.0;237.84;278.397;0.854319550857229
168.5;178.796;278.397;0.6422339321185213
135.5;118.568;278.397;0.4258953939877225
93.0;93.615;278.397;0.3362643994008556
37.5;25.545;278.397;0.0917574542829125
2.0;1.134;278.397;0.0040733197556008
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.0;0.084;278.397;0.0003017273893037
79.0;14.261;278.397;0.0512254083197735
155.5;76.891;278.397;0.2761919129875681
196.5;172.689;278.397;0.6202976325175917
210.5;146.977;278.397;0.5279403154488015
209.0;169.578;278.397;0.609122943135163
194.0;173.229;278.397;0.6222373085916874
175.5;230.164;278.397;0.8267474146632326
149.5;216.712;278.397;0.7784279284618727
117.0;225.603;278.397;0.8103643358225842
87.0;101.914;278.397;0.3660743470655215
47.5;5.877;278.397;0.021110141273074
3.5;0.096;278.397;0.0003448313020614
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.0;0.516;278.397;0.0018534682485802
68.0;56.207;278.397;0.201895135364246
144.5;169.438;278.397;0.6086200641529901
187.5;233.433;278.397;0.8384896388969708
202.5;262.312;278.397;0.9422227969410588
200.5;258.641;278.397;0.9290365916299383
187.5;235.193;278.397;0.8448115461014306
170.5;215.732;278.397;0.7749077755866622
147.5;198.716;278.397;0.7137864272962711
122.5;154.095;278.397;0.5535081196995657
90.0;122.892;278.397;0.4414271705514068
42.0;11.01;278.397;0.0395478399551719
2.0;0.107;278.397;0.0003843432220893
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
1.0;2.205;278.397;0.0079203439692238
39.5;122.549;278.397;0.4401951170450831
119.5;224.534;278.397;0.8065244955944209
187.0;261.958;278.397;0.9409512315147074
228.5;268.412;278.397;0.96413395259288
230.0;246.491;278.397;0.8853938799627868
219.5;232.796;278.397;0.8362015395280838
213.0;244.153;278.397;0.8769958009604988
212.0;225.607;278.397;0.8103787037935035
188.0;118.597;278.397;0.4259995617768869
135.0;122.665;278.397;0.4406117882017406
65.5;37.111;278.397;0.1333024421958569
6.5;0.935;278.397;0.0033585132023692
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
