din_instante;val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
2023-03-05 23:00:00;0.0;0.0;278.397;0.0
2023-03-06 00:00:00;0.0;0.0;278.397;0.0
2023-03-06 01:00:00;0.0;0.0;278.397;0.0
2023-03-06 02:00:00;0.0;0.0;278.397;0.0
2023-03-06 03:00:00;0.0;0.0;278.397;0.0
2023-03-06 04:00:00;0.0;0.0;278.397;0.0
2023-03-06 05:00:00;1.0;1.368;278.397;0.0049138460543755
2023-03-06 06:00:00;58.0;72.593;278.397;0.2607535282348588
2023-03-06 07:00:00;145.5;244.367;278.397;0.8777644874046774
2023-03-06 08:00:00;190.5;255.2;278.397;0.9166765446466736
2023-03-06 09:00:00;197.5;219.368;278.397;0.7879682611522394
2023-03-06 10:00:00;202.0;226.04;278.397;0.8119340366455098
2023-03-06 11:00:00;211.5;221.787;278.397;0.7966572915656418
2023-03-06 12:00:00;213.5;202.71;278.397;0.7281328462591191
2023-03-06 13:00:00;203.5;206.873;278.397;0.7430863119933045
2023-03-06 14:00:00;162.0;204.975;278.397;0.7362687097921313
2023-03-06 15:00:00;103.5;215.27;278.397;0.7732482749454915
2023-03-06 16:00:00;44.5;154.684;278.397;0.5556238034174218
2023-03-06 17:00:00;9.0;16.309;278.397;0.0585818094304177
2023-03-06 18:00:00;0.0;0.0;278.397;0.0
2023-03-06 19:00:00;0.0;0.0;278.397;0.0
2023-03-06 20:00:00;0.0;0.0;278.397;0.0
2023-03-06 21:00:00;0.0;0.0;278.397;0.0
2023-03-06 22:00:00;0.0;0.0;278.397;0.0
2023-03-06 23:00:00;0.0;0.0;278.397;0.0
2023-03-07 00:00:00;0.0;0.0;278.397;0.0
2023-03-07 01:00:00;0.0;0.0;278.397;0.0
2023-03-07 02:00:00;0.0;0.0;278.397;0.0
2023-03-07 03:00:00;0.0;0.0;278.397;0.0
2023-03-07 04:00:00;0.0;0.0;278.397;0.0
2023-03-07 05:00:00;2.0;1.234;278.397;0.0044325190285814
2023-03-07 06:00:00;74.0;108.582;278.397;0.3900257545878727
2023-03-07 07:00:00;151.5;247.551;278.397;0.889201392256382
2023-03-07 08:00:00;186.0;271.886;278.397;0.9766125353362284
2023-03-07 09:00:00;196.0;271.572;278.397;0.9754846496190692
2023-03-07 10:00:00;205.0;270.087;278.397;0.970150540415306
2023-03-07 11:00:00;210.0;266.206;278.397;0.9562100166309264
2023-03-07 12:00:00;214.5;261.362;278.397;0.9388104038477426
2023-03-07 13:00:00;207.5;249.954;278.397;0.8978329507861076
2023-03-07 14:00:00;176.5;251.389;278.397;0.9029874603533802
2023-03-07 15:00:00;130.0;232.961;278.397;0.8367942183285021
2023-03-07 16:00:00;70.5;174.282;278.397;0.6260196769361738
2023-03-07 17:00:00;10.5;23.943;278.397;0.0860030819297621
2023-03-07 18:00:00;0.0;0.0;278.397;0.0
2023-03-07 19:00:00;0.0;0.0;278.397;0.0
2023-03-07 20:00:00;0.0;0.0;278.397;0.0
2023-03-07 21:00:00;0.0;0.0;278.397;0.0
2023-03-07 22:00:00;0.0;0.0;278.397;0.0
2023-03-07 23:00:00;0.0;0.0;278.397;0.0
2023-03-08 00:00:00;0.0;0.0;278.397;0.0
2023-03-08 01:00:00;0.0;0.0;278.397;0.0
2023-03-08 02:00:00;0.0;0.0;278.397;0.0
2023-03-08 03:00:00;0.0;0.0;278.397;0.0
2023-03-08 04:00:00;0.0;0.0;278.397;0.0
2023-03-08 05:00:00;3.0;1.716;278.397;0.0061638595243483
2023-03-08 06:00:00;91.0;113.408;278.397;0.4073607115019199
2023-03-08 07:00:00;175.0;254.921;278.397;0.9156743786750576
2023-03-08 08:00:00;207.5;272.051;278.397;0.9772052141366464
2023-03-08 09:00:00;208.5;271.345;278.397;0.974669267269403
2023-03-08 10:00:00;212.5;264.416;278.397;0.9497803496445724
2023-03-08 11:00:00;212.0;245.624;278.397;0.8822796222660445
2023-03-08 12:00:00;204.0;252.01;278.397;0.9052180878385901
2023-03-08 13:00:00;180.5;245.876;278.397;0.8831848044339558
2023-03-08 14:00:00;142.0;223.605;278.397;0.8031875343484304
2023-03-08 15:00:00;97.5;126.953;278.397;0.4560142530271518
2023-03-08 16:00:00;56.0;63.5;278.397;0.2280915383427263
2023-03-08 17:00:00;10.0;8.781;278.397;0.0315412881604327
2023-03-08 18:00:00;0.0;0.0;278.397;0.0
2023-03-08 19:00:00;0.0;0.0;278.397;0.0
2023-03-08 20:00:00;0.0;0.0;278.397;0.0
2023-03-08 21:00:00;0.0;0.0;278.397;0.0
2023-03-08 22:00:00;0.0;0.0;278.397;0.0
2023-03-08 23:00:00;0.0;0.0;278.397;0.0
2023-03-09 00:00:00;0.0;0.0;278.397;0.0
2023-03-09 01:00:00;0.0;0.0;278.397;0.0
2023-03-09 02:00:00;0.0;0.0;278.397;0.0
2023-03-09 03:00:00;0.0;0.0;278.397;0.0
2023-03-09 04:00:00;0.0;0.0;278.397;0.0
2023-03-09 05:00:00;3.0;0.595;278.397;0.0021372356742349
2023-03-09 06:00:00;95.0;118.411;278.397;0.4253314511291429
2023-03-09 07:00:00;179.5;180.408;278.397;0.6480242243989698
2023-03-09 08:00:00;216.0;142.753;278.397;0.512767738158098
2023-03-09 09:00:00;221.5;250.784;278.397;0.9008143047518472
2023-03-09 10:00:00;218.5;250.636;278.397;0.9002826898278357
2023-03-09 11:00:00;213.0;138.189;278.397;0.4963738833392601
2023-03-09 12:00:00;208.0;187.335;278.397;0.6729059580383409
2023-03-09 13:00:00;189.5;111.91;278.397;0.4019799063926694
2023-03-09 14:00:00;161.5;157.806;278.397;0.5668380047198784
2023-03-09 15:00:00;121.0;26.014;278.397;0.0934420988731918
2023-03-09 16:00:00;63.5;31.251;278.397;0.1122533647991896
2023-03-09 17:00:00;10.0;5.617;278.397;0.0201762231633243
2023-03-09 18:00:00;0.0;0.0;278.397;0.0
2023-03-09 19:00:00;0.0;0.0;278.397;0.0
2023-03-09 20:00:00;0.0;0.0;278.397;0.0
2023-03-09 21:00:00;0.0;0.0;278.397;0.0
2023-03-09 22:00:00;0.0;0.0;278.397;0.0
2023-03-09 23:00:00;0.0;0.0;278.397;0.0
2023-03-10 00:00:00;0.0;0.0;278.397;0.0
2023-03-10 01:00:00;0.0;0.0;278.397;0.0
2023-03-10 02:00:00;0.0;0.0;278.397;0.0
2023-03-10 03:00:00;0.0;0.0;278.397;0.0
2023-03-10 04:00:00;0.0;0.0;278.397;0.0
2023-03-10 05:00:00;2.0;1.429;278.397;0.0051329576108937
2023-03-10 06:00:00;73.5;38.678;278.397;0.1389310948034641
2023-03-10 07:00:00;156.0;113.748;278.397;0.4085819890300542
2023-03-10 08:00:00;201.5;151.976;278.397;0.5458966871051052
2023-03-10 09:00:00;215.0;225.597;278.397;0.8103427838662054
2023-03-10 10:00:00;214.0;257.777;278.397;0.9259331099113856
2023-03-10 11:00:00;210.0;238.611;278.397;0.85708897725191
2023-03-10 12:00:00;204.0;269.658;278.397;0.9686095755342192
2023-03-10 13:00:00;186.0;226.766;278.397;0.8145418233673495
2023-03-10 14:00:00;156.5;138.847;278.397;0.4987374145554729
2023-03-10 15:00:00;120.0;109.162;278.397;0.3921091103711606
2023-03-10 16:00:00;70.5;58.413;278.397;0.2098190713261996
2023-03-10 17:00:00;9.5;4.929;278.397;0.0177049321652172
2023-03-10 18:00:00;0.0;0.0;278.397;0.0
2023-03-10 19:00:00;0.0;0.0;278.397;0.0
2023-03-10 20:00:00;0.0;0.0;278.397;0.0
2023-03-10 21:00:00;0.0;0.0;278.397;0.0
2023-03-10 22:00:00;0.0;0.0;278.397;0.0
2023-03-10 23:00:00;0.0;0.0;278.397;0.0
2023-03-11 00:00:00;0.0;0.0;278.397;0.0
2023-03-11 01:00:00;0.0;0.0;278.397;0.0
2023-03-11 02:00:00;0.0;0.0;278.397;0.0
2023-03-11 03:00:00;0.0;0.0;278.397;0.0
2023-03-11 04:00:00;0.0;0.0;278.397;0.0
2023-03-11 05:00:00;2.5;1.347;278.397;0.0048384142070496
2023-03-11 06:00:00;94.0;69.223;278.397;0.2486485127354102
2023-03-11 07:00:00;171.0;202.702;278.397;0.7281041103172807
2023-03-11 08:00:00;202.5;182.585;278.397;0.655843992571759
2023-03-11 09:00:00;212.0;254.681;278.397;0.914812300419904
2023-03-11 10:00:00;213.5;271.804;278.397;0.9763179919323844
2023-03-11 11:00:00;206.0;224.189;278.397;0.8052852581026376
2023-03-11 12:00:00;201.5;187.904;278.397;0.6749498019016009
2023-03-11 13:00:00;180.0;237.311;278.397;0.8524193867031613
2023-03-11 14:00:00;139.5;227.618;278.397;0.8176022011731447
2023-03-11 15:00:00;97.5;132.373;278.397;0.4754828536227042
2023-03-11 16:00:00;58.0;33.323;278.397;0.1196959737353491
2023-03-11 17:00:00;9.5;0.577;278.397;0.0020725798050984
2023-03-11 18:00:00;0.0;0.0;278.397;0.0
2023-03-11 19:00:00;0.0;0.0;278.397;0.0
2023-03-11 20:00:00;0.0;0.0;278.397;0.0
2023-03-11 21:00:00;0.0;0.0;278.397;0.0
2023-03-11 22:00:00;0.0;0.0;278.397;0.0
2023-03-11 23:00:00;0.0;0.0;278.397;0.0
2023-03-12 00:00:00;0.0;0.0;278.397;0.0
2023-03-12 01:00:00;0.0;0.0;278.397;0.0
2023-03-12 02:00:00;0.0;0.0;278.397;0.0
2023-03-12 03:00:00;0.0;0.0;278.397;0.0
2023-03-12 04:00:00;0.0;0.0;278.397;0.0
2023-03-12 05:00:00;2.0;2.411;278.397;0.0086602944715639
2023-03-12 06:00:00;77.5;69.997;278.397;0.2514287151082806
2023-03-12 07:00:00;169.0;69.554;278.397;0.2498374623289762
2023-03-12 08:00:00;214.5;204.752;278.397;0.7354676954133844
2023-03-12 09:00:00;225.0;273.183;278.397;0.9812713499067875
2023-03-12 10:00:00;222.0;261.098;278.397;0.9378621177670736
2023-03-12 11:00:00;214.0;239.814;278.397;0.8614101445058675
2023-03-12 12:00:00;206.5;233.797;278.397;0.8397971242506205
2023-03-12 13:00:00;182.5;244.814;278.397;0.879370108154901
2023-03-12 14:00:00;144.5;190.268;278.397;0.683441272714864
2023-03-12 15:00:00;105.0;108.07;278.397;0.3881866543102116
2023-03-12 16:00:00;64.5;131.681;278.397;0.472997194653678
2023-03-12 17:00:00;10.0;10.372;278.397;0.0372561485935552
2023-03-12 18:00:00;0.0;0.0;278.397;0.0
2023-03-12 19:00:00;0.0;0.0;278.397;0.0
2023-03-12 20:00:00;0.0;0.0;278.397;0.0
2023-03-12 21:00:00;0.0;0.0;278.397;0.0
2023-03-12 22:00:00;0.0;0.0;278.397;0.0
2023-03-12 23:00:00;0.0;0.0;278.397;0.0
2023-03-13 00:00:00;0.0;0.0;278.397;0.0
2023-03-13 01:00:00;0.0;0.0;278.397;0.0
2023-03-13 02:00:00;0.0;0.0;278.397;0.0
2023-03-13 03:00:00;0.0;0.0;278.397;0.0
2023-03-13 04:00:00;0.0;0.0;278.397;0.0
2023-03-13 05:00:00;1.5;0.791;278.397;0.0028412662492771
2023-03-13 06:00:00;72.5;110.351;278.397;0.3963799897269007
2023-03-13 07:00:00;142.5;241.738;278.397;0.8683211385180156
2023-03-13 08:00:00;175.5;263.516;278.397;0.9465475561877462
2023-03-13 09:00:00;191.5;252.499;278.397;0.9069745722834656
2023-03-13 10:00:00;207.0;227.837;278.397;0.8183888475809724
2023-03-13 11:00:00;210.5;243.533;278.397;0.8747687654680186
2023-03-13 12:00:00;195.5;237.756;278.397;0.8540178234679253
2023-03-13 13:00:00;168.5;206.423;278.397;0.7414699152648915
2023-03-13 14:00:00;136.5;163.447;278.397;0.5871004357087181
2023-03-13 15:00:00;96.5;105.936;278.397;0.3805213418248041
2023-03-13 16:00:00;52.5;50.088;278.397;0.1799157318505587
2023-03-13 17:00:00;8.0;7.887;278.397;0.0283300466599855
2023-03-13 18:00:00;0.0;0.0;278.397;0.0
2023-03-13 19:00:00;0.0;0.0;278.397;0.0
2023-03-13 20:00:00;0.0;0.0;278.397;0.0
2023-03-13 21:00:00;0.0;0.0;278.397;0.0
2023-03-13 22:00:00;0.0;0.0;278.397;0.0
2023-03-13 23:00:00;0.0;0.0;278.397;0.0
2023-03-14 00:00:00;0.0;0.0;278.397;0.0
2023-03-14 01:00:00;0.0;0.0;278.397;0.0
2023-03-14 02:00:00;0.0;0.0;278.397;0.0
2023-03-14 03:00:00;0.0;0.0;278.397;0.0
2023-03-14 04:00:00;0.0;0.0;278.397;0.0
2023-03-14 05:00:00;2.5;0.19;278.397;0.0006824786186632
2023-03-14 06:00:00;83.0;10.809;278.397;0.0388258494164807
2023-03-14 07:00:00;150.5;28.721;278.397;0.1031656231927786
2023-03-14 08:00:00;179.0;137.83;278.397;0.4950843579492595
2023-03-14 09:00:00;189.0;183.777;278.397;0.6601256479056886
2023-03-14 10:00:00;202.0;88.665;278.397;0.3184840353883123
2023-03-14 11:00:00;208.5;115.6;278.397;0.4152343595656562
2023-03-14 12:00:00;207.0;243.543;278.397;0.8748046853953168
2023-03-14 13:00:00;192.5;252.894;278.397;0.9083934094117392
2023-03-14 14:00:00;146.5;212.57;278.397;0.7635498945750133
2023-03-14 15:00:00;82.0;65.487;278.397;0.2352288278968523
2023-03-14 16:00:00;24.0;0.063;278.397;0.0002262955419778
2023-03-14 17:00:00;5.0;0.0;278.397;0.0
2023-03-14 18:00:00;0.0;0.0;278.397;0.0
2023-03-14 19:00:00;0.0;0.0;278.397;0.0
2023-03-14 20:00:00;0.0;0.0;278.397;0.0
2023-03-14 21:00:00;0.0;0.0;278.397;0.0
2023-03-14 22:00:00;0.0;0.0;278.397;0.0
2023-03-14 23:00:00;0.0;0.0;278.397;0.0
2023-03-15 00:00:00;0.0;0.0;278.397;0.0
2023-03-15 01:00:00;0.0;0.0;278.397;0.0
2023-03-15 02:00:00;0.0;0.0;278.397;0.0
2023-03-15 03:00:00;0.0;0.0;278.397;0.0
2023-03-15 04:00:00;0.0;0.0;278.397;0.0
2023-03-15 05:00:00;1.0;0.001;278.397;3.5919927298e-06
2023-03-15 06:00:00;69.5;12.499;278.397;0.0448963171298541
2023-03-15 07:00:00;144.5;94.25;278.397;0.3385453147842828
2023-03-15 08:00:00;180.0;189.141;278.397;0.6793930969083718
2023-03-15 09:00:00;193.0;184.431;278.397;0.6624748111509822
2023-03-15 10:00:00;202.0;186.896;278.397;0.6713290732299557
2023-03-15 11:00:00;201.0;80.194;278.397;0.2880562649741196
2023-03-15 12:00:00;183.0;107.755;278.397;0.3870551766003225
2023-03-15 13:00:00;162.0;101.959;278.397;0.3662359867383628
2023-03-15 14:00:00;131.5;75.99;278.397;0.2729555275380122
2023-03-15 15:00:00;84.5;84.922;278.397;0.3050392066006458
2023-03-15 16:00:00;34.5;25.999;278.397;0.0933882189822447
2023-03-15 17:00:00;5.5;2.434;278.397;0.0087429103043495
2023-03-15 18:00:00;0.0;0.0;278.397;0.0
2023-03-15 19:00:00;0.0;0.0;278.397;0.0
2023-03-15 20:00:00;0.0;0.0;278.397;0.0
2023-03-15 21:00:00;0.0;0.0;278.397;0.0
2023-03-15 22:00:00;0.0;0.0;278.397;0.0
2023-03-15 23:00:00;0.0;0.0;278.397;0.0
2023-03-16 00:00:00;0.0;0.0;278.397;0.0
2023-03-16 01:00:00;0.0;0.0;278.397;0.0
2023-03-16 02:00:00;0.0;0.0;278.397;0.0
2023-03-16 03:00:00;0.0;0.0;278.397;0.0
2023-03-16 04:00:00;0.0;0.0;278.397;0.0
2023-03-16 05:00:00;0.0;0.059;278.397;0.0002119275710585
2023-03-16 06:00:00;22.5;15.875;278.397;0.0570228845856815
2023-03-16 07:00:00;77.0;72.543;278.397;0.2605739285983685
2023-03-16 08:00:00;116.0;90.965;278.397;0.3267456186668678
2023-03-16 09:00:00;136.5;145.799;278.397;0.5237089480130892
2023-03-16 10:00:00;152.5;208.045;278.397;0.7472961274726378
2023-03-16 11:00:00;160.0;239.514;278.397;0.8603325466869255
2023-03-16 12:00:00;148.0;184.474;278.397;0.6626292668383639
2023-03-16 13:00:00;125.0;9.99;278.397;0.035884007370769
2023-03-16 14:00:00;98.5;16.931;278.397;0.0608160289083574
2023-03-16 15:00:00;66.5;21.884;278.397;0.0786071688990901
2023-03-16 16:00:00;30.5;16.99;278.397;0.061027956479416
2023-03-16 17:00:00;3.5;3.542;278.397;0.0127228382489753
2023-03-16 18:00:00;0.0;0.0;278.397;0.0
2023-03-16 19:00:00;0.0;0.0;278.397;0.0
2023-03-16 20:00:00;0.0;0.0;278.397;0.0
2023-03-16 21:00:00;0.0;0.0;278.397;0.0
2023-03-16 22:00:00;0.0;0.0;278.397;0.0
2023-03-16 23:00:00;0.0;0.0;278.397;0.0
2023-03-17 00:00:00;0.0;0.0;278.397;0.0
2023-03-17 01:00:00;0.0;0.0;278.397;0.0
2023-03-17 02:00:00;0.0;0.0;278.397;0.0
2023-03-17 03:00:00;0.0;0.0;278.397;0.0
2023-03-17 04:00:00;0.0;0.0;278.397;0.0
2023-03-17 05:00:00;0.0;0.169;278.397;0.0006070467713373
2023-03-17 06:00:00;29.5;17.428;278.397;0.0626012492950714
2023-03-17 07:00:00;97.0;78.992;278.397;0.283738689712892
2023-03-17 08:00:00;145.5;112.309;278.397;0.4034131114918623
2023-03-17 09:00:00;172.5;155.591;278.397;0.5588817408233565
2023-03-17 10:00:00;192.0;213.109;278.397;0.7654859786563791
2023-03-17 11:00:00;203.5;220.474;278.397;0.7919410051114056
2023-03-17 12:00:00;193.0;226.577;278.397;0.813862936741416
2023-03-17 13:00:00;165.0;241.552;278.397;0.8676530278702715
2023-03-17 14:00:00;121.0;113.602;278.397;0.4080575580915024
2023-03-17 15:00:00;67.0;137.354;278.397;0.4933745694098715
2023-03-17 16:00:00;26.0;62.158;278.397;0.2232710840993257
2023-03-17 17:00:00;2.5;11.526;278.397;0.0414013082037521
2023-03-17 18:00:00;0.0;0.0;278.397;0.0
2023-03-17 19:00:00;0.0;0.0;278.397;0.0
2023-03-17 20:00:00;0.0;0.0;278.397;0.0
2023-03-17 21:00:00;0.0;0.0;278.397;0.0
2023-03-17 22:00:00;0.0;0.0;278.397;0.0
2023-03-17 23:00:00;0.0;0.0;278.397;0.0
2023-03-18 00:00:00;0.0;0.0;278.397;0.0
2023-03-18 01:00:00;0.0;0.0;278.397;0.0
2023-03-18 02:00:00;0.0;0.0;278.397;0.0
2023-03-18 03:00:00;0.0;0.0;278.397;0.0
2023-03-18 04:00:00;0.0;0.0;278.397;0.0
2023-03-18 05:00:00;2.5;0.346;278.397;0.0012428294845131
2023-03-18 06:00:00;90.5;46.79;278.397;0.1680693398276561
2023-03-18 07:00:00;150.5;117.471;278.397;0.4219549779631246
2023-03-18 08:00:00;168.5;187.721;278.397;0.6742924672320463
2023-03-18 09:00:00;174.5;179.158;278.397;0.6435342334867113
2023-03-18 10:00:00;193.5;186.258;278.397;0.669037381868339
2023-03-18 11:00:00;205.0;229.137;278.397;0.8230584381297212
2023-03-18 12:00:00;194.0;211.857;278.397;0.7609888037586611
2023-03-18 13:00:00;174.0;165.299;278.397;0.5937528062443201
2023-03-18 14:00:00;143.5;18.607;278.397;0.0668362087235135
2023-03-18 15:00:00;95.0;6.07;278.397;0.0218033958699267
2023-03-18 16:00:00;38.5;0.675;278.397;0.0024245950926195
2023-03-18 17:00:00;4.0;0.0;278.397;0.0
2023-03-18 18:00:00;0.0;0.0;278.397;0.0
2023-03-18 19:00:00;0.0;0.0;278.397;0.0
2023-03-18 20:00:00;0.0;0.0;278.397;0.0
2023-03-18 21:00:00;0.0;0.0;278.397;0.0
2023-03-18 22:00:00;0.0;0.0;278.397;0.0
2023-03-18 23:00:00;0.0;0.0;278.397;0.0
2023-03-19 00:00:00;0.0;0.0;278.397;0.0
2023-03-19 01:00:00;0.0;0.0;278.397;0.0
2023-03-19 02:00:00;0.0;0.0;278.397;0.0
2023-03-19 03:00:00;0.0;0.0;278.397;0.0
2023-03-19 04:00:00;0.0;0.0;278.397;0.0
2023-03-19 05:00:00;0.0;0.0;278.397;0.0
2023-03-19 06:00:00;22.0;38.438;278.397;0.1380690165483105
2023-03-19 07:00:00;75.0;61.773;278.397;0.2218881668983501
2023-03-19 08:00:00;114.5;138.573;278.397;0.4977532085475058
