val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.0;2.274;278.397;0.0081681914675804
83.0;27.284;278.397;0.0980039296400464
161.0;174.053;278.397;0.6251971106010481
197.0;154.816;278.397;0.5560979464577563
206.0;235.201;278.397;0.8448402820432691
207.5;228.712;278.397;0.8215318412195532
213.5;223.484;278.397;0.8027529032281238
225.5;206.417;278.397;0.7414483633085126
220.5;114.079;278.397;0.4097709386236202
183.5;123.639;278.397;0.4441103891205724
126.5;169.45;278.397;0.6086631680657478
58.0;125.209;278.397;0.4497498177063689
4.5;1.505;278.397;0.0054059490583591
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;4.178;278.397;0.0150073456251324
70.0;88.513;278.397;0.3179380524933817
152.0;161.905;278.397;0.5815615829193561
197.5;201.097;278.397;0.7223389619859409
214.0;247.962;278.397;0.8906777012683326
215.0;249.381;278.397;0.8957747389519283
217.5;251.909;278.397;0.9048552965728796
226.0;237.076;278.397;0.8515752684116566
219.0;198.971;278.397;0.7147023854423717
186.0;133.579;278.397;0.4798147968548511
136.5;182.269;278.397;0.6547089228691401
70.0;121.132;278.397;0.4351052633469469
5.5;4.729;278.397;0.0169865336192559
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;3.312;278.397;0.0118966799211198
80.5;35.285;278.397;0.1267434634712299
161.5;149.674;278.397;0.5376279198410902
199.0;247.858;278.397;0.8903041340244326
208.5;236.081;278.397;0.848001235645499
210.5;227.071;278.397;0.8156373811499406
211.5;227.254;278.397;0.8162947158194951
211.5;220.902;278.397;0.793478377999763
198.0;246.596;278.397;0.8857710391994166
163.0;244.337;278.397;0.8776567276227832
114.0;210.136;278.397;0.7548069842706638
57.0;109.481;278.397;0.3932549560519689
5.5;3.973;278.397;0.014270987115522
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;3.828;278.397;0.0137501481697001
83.5;133.446;278.397;0.4793370618217868
160.0;233.728;278.397;0.8395492767522638
197.5;215.16;278.397;0.7728531557452127
209.5;220.524;278.397;0.7921206047478959
213.5;238.35;278.397;0.8561514671494304
218.0;243.245;278.397;0.8737342715618343
226.0;248.164;278.397;0.8914032837997535
207.5;230.885;278.397;0.8293372414214233
163.0;221.882;278.397;0.7969985308749735
114.5;208.712;278.397;0.749691986623419
55.5;117.43;278.397;0.4218077062612025
2.5;2.815;278.397;0.0101114595344059
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.0;4.072;278.397;0.0146265943957729
78.5;127.915;278.397;0.4594697500332259
159.0;237.476;278.397;0.8530120655035794
197.5;248.243;278.397;0.8916870512254083
209.0;237.098;278.397;0.8516542922517124
213.5;214.938;278.397;0.7720557333591956
219.5;231.197;278.397;0.830457943153123
232.5;248.34;278.397;0.8920354745201995
227.0;250.49;278.397;0.899758258889284
191.0;261.968;278.397;0.9409871514420054
143.0;231.755;278.397;0.8324622750963552
78.0;116.909;278.397;0.4199362780489732
5.0;4.224;278.397;0.0151725772907035
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.5;3.133;278.397;0.0112537132224844
88.0;126.021;278.397;0.452666515802972
170.0;238.467;278.397;0.8565717302988178
208.5;264.654;278.397;0.9506352439142663
217.0;265.297;278.397;0.952944895239532
215.5;239.033;278.397;0.8586047981838884
216.5;223.84;278.397;0.804031652639935
229.0;224.718;278.397;0.8071854222567053
225.5;231.319;278.397;0.8308961662661594
191.5;230.665;278.397;0.8285470030208658
143.5;165.24;278.397;0.5935408786732616
76.0;44.029;278.397;0.1581518479006598
4.0;2.847;278.397;0.0102264033017597
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
4.0;3.861;278.397;0.0138686839297837
89.5;125.494;278.397;0.4507735356343638
174.0;216.355;278.397;0.7771455870573317
214.0;149.449;278.397;0.5368197214768837
224.5;147.593;278.397;0.5301529829703624
227.0;164.746;278.397;0.591766434264737
229.5;251.081;278.397;0.9018811265925996
238.0;264.258;278.397;0.9492128147932628
228.0;271.435;278.397;0.9749925466150856
194.5;259.834;278.397;0.933321838956598
154.0;212.718;278.397;0.7640815094990246
93.0;118.305;278.397;0.4249506998997834
6.0;2.455;278.397;0.0088183421516754
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.0;1.863;278.397;0.0066918824556299
84.5;120.084;278.397;0.4313408549661095
174.5;237.118;278.397;0.8517261321063087
218.5;267.659;278.397;0.9614291820673354
228.5;273.274;278.397;0.9815982212452
226.5;273.104;278.397;0.980987582481133
227.0;270.235;278.397;0.9706821553393176
236.0;249.866;278.397;0.8975168554258846
228.5;256.933;278.397;0.9229014680474286
194.5;248.452;278.397;0.8924377777059379
152.0;234.501;278.397;0.8423258871324044
88.0;122.046;278.397;0.4383883447019903
6.0;3.866;278.397;0.0138866438934327
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
