val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;14.655;278.397;0.0526406534553174
100.0;163.16;278.397;0.5860695337952635
153.5;252.254;278.397;0.906094534064663
173.0;272.393;278.397;0.9784336756502404
174.5;273.245;278.397;0.9814940534560358
174.5;273.25;278.397;0.9815120134196847
171.0;272.549;278.397;0.9789940265160904
163.5;262.009;278.397;0.9411344231439276
159.0;239.274;278.397;0.8594704684317718
148.0;209.689;278.397;0.7532013635204402
117.5;124.675;278.397;0.4478316935886521
60.0;60.912;278.397;0.2187954611579866
3.0;2.938;278.397;0.0105532746401721
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;15.661;278.397;0.0562541981415029
100.0;166.804;278.397;0.5991587553026791
153.5;253.492;278.397;0.9105414210641636
173.0;271.816;278.397;0.976361095845142
174.5;273.059;278.397;0.9808259428082916
174.5;273.083;278.397;0.9809121506338072
171.0;270.874;278.397;0.972977438693664
163.5;267.031;278.397;0.9591734106330168
159.0;264.594;278.397;0.950419724350478
148.0;257.373;278.397;0.9244819448485436
117.5;227.531;278.397;0.8172896978056516
60.0;114.395;278.397;0.4109060083262391
3.0;3.757;278.397;0.0134951166858838
0.0;0.022;278.397;7.90238400557e-05
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;16.767;278.397;0.0602269421006691
80.0;169.858;278.397;0.6101287010995089
119.5;247.4;278.397;0.8886590013541812
129.0;231.728;278.397;0.8323652912926504
130.0;245.258;278.397;0.8809649529269352
130.0;249.767;278.397;0.8971612481456337
130.0;260.737;278.397;0.9365654083916134
130.0;265.198;278.397;0.9525892879592812
127.0;262.722;278.397;0.9436955139602796
118.0;260.403;278.397;0.935365682819858
94.0;224.352;278.397;0.805870752917596
48.0;111.173;278.397;0.3993326077508019
2.5;3.044;278.397;0.0109340258695316
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;16.117;278.397;0.0578921468262948
129.5;163.294;278.397;0.5865508608210576
187.0;246.813;278.397;0.8865505016217847
206.0;266.079;278.397;0.9557538335542408
208.0;270.404;278.397;0.9712892021106548
208.0;270.783;278.397;0.9726505673552516
204.0;270.525;278.397;0.9717238332309616
197.5;266.895;278.397;0.9586848996217632
190.5;245.503;278.397;0.8818449911457379
172.0;240.358;278.397;0.8633641885508823
131.5;123.686;278.397;0.4442792127788733
67.0;33.093;278.397;0.1188698154074936
3.5;1.805;278.397;0.0064835468773011
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;14.689;278.397;0.0527627812081308
129.5;159.829;278.397;0.5741046060122774
187.0;247.267;278.397;0.8881812663211169
206.0;270.331;278.397;0.971026986641379
208.0;273.203;278.397;0.981343189761384
208.0;272.618;278.397;0.9792418740144468
204.0;271.427;278.397;0.9749638106732472
197.5;268.489;278.397;0.964410536033075
190.5;251.467;278.397;0.9032676357863052
172.0;217.114;278.397;0.779871909539255
131.5;148.541;278.397;0.5335581920782192
67.0;93.261;278.397;0.334992833974504
3.5;2.918;278.397;0.0104814347855759
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;17.073;278.397;0.06132609187599
160.5;166.236;278.397;0.597118503432149
227.0;251.688;278.397;0.9040614661795924
253.0;254.831;278.397;0.9153510993293748
260.5;227.517;278.397;0.8172394099074343
264.5;225.405;278.397;0.8096531212620826
258.5;246.496;278.397;0.8854118399264359
248.5;238.268;278.397;0.8558569237455863
241.0;228.166;278.397;0.8195706131890789
220.5;225.662;278.397;0.8105762633936427
171.0;224.777;278.397;0.8073973498277639
87.0;103.535;278.397;0.3718969672805382
4.0;2.894;278.397;0.0103952269600606
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
17.0;14.848;278.397;0.0533339080521701
166.0;138.387;278.397;0.4970850978997618
256.5;183.021;278.397;0.6574101014019547
272.0;118.004;278.397;0.4238695100881115
272.0;181.105;278.397;0.650527843331645
272.0;205.718;278.397;0.7389375603903777
272.0;202.348;278.397;0.7268325448909291
265.0;208.016;278.397;0.7471919596834736
258.0;225.907;278.397;0.8114563016124455
234.0;150.938;278.397;0.5421681986515658
178.5;128.425;278.397;0.4613016663254273
86.5;106.264;278.397;0.3816995154401807
4.0;1.914;278.397;0.00687507408485
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;14.658;278.397;0.0526514294335068
136.5;148.856;278.397;0.5346896697881083
216.0;239.123;278.397;0.858928077529571
231.0;238.81;278.397;0.8578037838051416
233.5;258.297;278.397;0.927800946130885
235.0;263.023;278.397;0.9447767037719516
228.0;258.011;278.397;0.9267736362101604
219.5;259.867;278.397;0.9334403747166816
214.5;265.316;278.397;0.9530131431013984
194.5;243.148;278.397;0.8733858482670431
147.0;197.426;278.397;0.7091527566748204
71.0;72.602;278.397;0.2607858561694271
3.5;2.149;278.397;0.0077191923763546
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
