din_instante;val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
2023-12-01 00:00:00;0.0;0.0;278.397;0.0
2023-12-01 01:00:00;0.0;0.0;278.397;0.0
2023-12-01 02:00:00;0.0;0.0;278.397;0.0
2023-12-01 03:00:00;0.0;0.0;278.397;0.0
2023-12-01 04:00:00;0.0;0.0;278.397;0.0
2023-12-01 05:00:00;27.0;26.186;278.397;0.0940599216227186
2023-12-01 06:00:00;136.5;182.539;278.397;0.6556787609061879
2023-12-01 07:00:00;199.5;247.854;278.397;0.8902897660535135
2023-12-01 08:00:00;211.0;177.108;278.397;0.6361706483906076
2023-12-01 09:00:00;210.0;230.662;278.397;0.8285362270426764
2023-12-01 10:00:00;209.5;235.017;278.397;0.8441793553809847
2023-12-01 11:00:00;211.0;226.163;278.397;0.812375851751276
2023-12-01 12:00:00;213.0;214.823;278.397;0.7716426541952679
2023-12-01 13:00:00;210.5;224.892;278.397;0.8078104289916918
2023-12-01 14:00:00;196.5;185.266;278.397;0.6654741250803708
2023-12-01 15:00:00;155.0;114.769;278.397;0.4122494136071868
2023-12-01 16:00:00;78.0;57.897;278.397;0.2079656030776193
2023-12-01 17:00:00;3.0;6.145;278.397;0.0220727953246622
2023-12-01 18:00:00;0.0;0.0;278.397;0.0
2023-12-01 19:00:00;0.0;0.0;278.397;0.0
2023-12-01 20:00:00;0.0;0.0;278.397;0.0
2023-12-01 21:00:00;0.0;0.0;278.397;0.0
2023-12-01 22:00:00;0.0;0.0;278.397;0.0
2023-12-01 23:00:00;0.0;0.0;278.397;0.0
2023-12-02 00:00:00;0.0;0.0;278.397;0.0
2023-12-02 01:00:00;0.0;0.0;278.397;0.0
2023-12-02 02:00:00;0.0;0.0;278.397;0.0
2023-12-02 03:00:00;0.0;0.0;278.397;0.0
2023-12-02 04:00:00;0.0;0.0;278.397;0.0
2023-12-02 05:00:00;22.5;22.687;278.397;0.0814915390611249
2023-12-02 06:00:00;122.5;190.108;278.397;0.6828665538780949
2023-12-02 07:00:00;189.0;238.975;278.397;0.8583964626055596
2023-12-02 08:00:00;212.5;164.239;278.397;0.589945293950725
2023-12-02 09:00:00;215.5;210.644;278.397;0.7566317165774056
2023-12-02 10:00:00;212.5;231.103;278.397;0.8301202958365212
2023-12-02 11:00:00;209.0;238.603;278.397;0.8570602413100715
2023-12-02 12:00:00;207.0;233.756;278.397;0.8396498525486984
2023-12-02 13:00:00;200.5;230.306;278.397;0.8272574776308652
2023-12-02 14:00:00;190.0;177.075;278.397;0.636052112630524
2023-12-02 15:00:00;157.5;215.443;278.397;0.773869689687748
2023-12-02 16:00:00;84.0;115.283;278.397;0.4140956978703075
2023-12-02 17:00:00;3.0;6.873;278.397;0.0246877660319615
2023-12-02 18:00:00;0.0;0.0;278.397;0.0
2023-12-02 19:00:00;0.0;0.0;278.397;0.0
2023-12-02 20:00:00;0.0;0.0;278.397;0.0
2023-12-02 21:00:00;0.0;0.0;278.397;0.0
2023-12-02 22:00:00;0.0;0.0;278.397;0.0
2023-12-02 23:00:00;0.0;0.0;278.397;0.0
2023-12-03 00:00:00;0.0;0.0;278.397;0.0
2023-12-03 01:00:00;0.0;0.0;278.397;0.0
2023-12-03 02:00:00;0.0;0.0;278.397;0.0
2023-12-03 03:00:00;0.0;0.0;278.397;0.0
2023-12-03 04:00:00;0.0;0.0;278.397;0.0
2023-12-03 05:00:00;30.0;25.786;278.397;0.0926231245307959
2023-12-03 06:00:00;140.5;182.514;278.397;0.6555889610879427
2023-12-03 07:00:00;205.5;250.852;278.397;0.901058560257474
2023-12-03 08:00:00;210.0;269.105;278.397;0.966623203554636
2023-12-03 09:00:00;195.0;273.902;278.397;0.9838539926795188
2023-12-03 10:00:00;201.5;274.637;278.397;0.9864941073359268
2023-12-03 11:00:00;220.0;273.896;278.397;0.98383244072314
2023-12-03 12:00:00;221.5;271.551;278.397;0.9754092177717432
2023-12-03 13:00:00;214.0;247.204;278.397;0.8879549707791391
2023-12-03 14:00:00;198.5;208.523;278.397;0.7490130999974856
2023-12-03 15:00:00;162.0;203.536;278.397;0.7310998322539395
2023-12-03 16:00:00;88.5;93.585;278.397;0.3361566396189614
2023-12-03 17:00:00;3.5;5.253;278.397;0.0188687378096746
2023-12-03 18:00:00;0.0;0.0;278.397;0.0
2023-12-03 19:00:00;0.0;0.0;278.397;0.0
2023-12-03 20:00:00;0.0;0.0;278.397;0.0
2023-12-03 21:00:00;0.0;0.0;278.397;0.0
2023-12-03 22:00:00;0.0;0.0;278.397;0.0
2023-12-03 23:00:00;0.0;0.0;278.397;0.0
2023-12-04 00:00:00;0.0;0.0;278.397;0.0
2023-12-04 01:00:00;0.0;0.0;278.397;0.0
2023-12-04 02:00:00;0.0;0.0;278.397;0.0
2023-12-04 03:00:00;0.0;0.0;278.397;0.0
2023-12-04 04:00:00;0.0;0.0;278.397;0.0
2023-12-04 05:00:00;27.5;22.086;278.397;0.0793327514305111
2023-12-04 06:00:00;139.0;159.357;278.397;0.5724091854438086
2023-12-04 07:00:00;206.0;234.123;278.397;0.8409681138805375
2023-12-04 08:00:00;224.0;207.369;278.397;0.7448679403872887
2023-12-04 09:00:00;226.0;192.808;278.397;0.692564934248573
2023-12-04 10:00:00;222.5;197.063;278.397;0.7078488633139006
2023-12-04 11:00:00;217.5;179.331;278.397;0.6441556482289679
2023-12-04 12:00:00;214.0;210.401;278.397;0.7557588623440626
2023-12-04 13:00:00;205.0;148.98;278.397;0.5351350768866043
2023-12-04 14:00:00;191.5;167.958;278.397;0.6033039149128762
2023-12-04 15:00:00;158.0;111.573;278.397;0.4007694048427245
2023-12-04 16:00:00;87.0;68.173;278.397;0.2448769203691131
