din_instante;val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
2023-08-01 00:00:00;0.0;0.0;278.397;0.0
2023-08-01 01:00:00;0.0;0.0;278.397;0.0
2023-08-01 02:00:00;0.0;0.0;278.397;0.0
2023-08-01 03:00:00;0.0;0.0;278.397;0.0
2023-08-01 04:00:00;0.0;0.0;278.397;0.0
2023-08-01 05:00:00;1.5;0.381;278.397;0.0013685492300563
2023-08-01 06:00:00;79.0;95.675;278.397;0.3436639044242574
2023-08-01 07:00:00;200.0;234.204;278.397;0.8412590652916518
2023-08-01 08:00:00;258.0;263.563;278.397;0.9467163798460472
2023-08-01 09:00:00;261.0;270.716;278.397;0.9724099038423546
2023-08-01 10:00:00;252.0;269.348;278.397;0.967496057787979
2023-08-01 11:00:00;243.5;272.243;278.397;0.9778948767407694
2023-08-01 12:00:00;235.0;266.968;278.397;0.958947115091039
2023-08-01 13:00:00;228.5;262.786;278.397;0.9439254014949872
2023-08-01 14:00:00;215.0;258.089;278.397;0.9270538116430852
2023-08-01 15:00:00;184.0;232.812;278.397;0.836259011411761
2023-08-01 16:00:00;116.0;145.415;278.397;0.5223296228048434
2023-08-01 17:00:00;6.5;9.744;278.397;0.0350003771592366
2023-08-01 18:00:00;0.0;0.0;278.397;0.0
2023-08-01 19:00:00;0.0;0.0;278.397;0.0
2023-08-01 20:00:00;0.0;0.0;278.397;0.0
2023-08-01 21:00:00;0.0;0.0;278.397;0.0
2023-08-01 22:00:00;0.0;0.0;278.397;0.0
2023-08-01 23:00:00;0.0;0.0;278.397;0.0
2023-08-02 00:00:00;0.0;0.0;278.397;0.0
2023-08-02 01:00:00;0.0;0.0;278.397;0.0
2023-08-02 02:00:00;0.0;0.0;278.397;0.0
2023-08-02 03:00:00;0.0;0.0;278.397;0.0
2023-08-02 04:00:00;0.0;0.0;278.397;0.0
2023-08-02 05:00:00;1.0;0.611;278.397;0.0021947075579119
2023-08-02 06:00:00;86.0;93.947;278.397;0.3374569409871514
2023-08-02 07:00:00;182.5;231.001;278.397;0.829753912578081
2023-08-02 08:00:00;226.5;258.214;278.397;0.927502810734311
2023-08-02 09:00:00;237.5;259.339;278.397;0.9315438025553436
2023-08-02 10:00:00;236.5;238.189;278.397;0.8555731563199316
2023-08-02 11:00:00;229.5;246.214;278.397;0.8843988979766304
2023-08-02 12:00:00;234.0;260.584;278.397;0.9360158335039528
2023-08-02 13:00:00;233.5;261.14;278.397;0.9380129814617256
2023-08-02 14:00:00;220.5;238.258;278.397;0.8558210038182882
2023-08-02 15:00:00;186.0;220.527;278.397;0.7921313807260854
2023-08-02 16:00:00;111.0;135.031;278.397;0.4850303702985305
2023-08-02 17:00:00;7.0;8.519;278.397;0.0306001860652234
2023-08-02 18:00:00;0.0;0.0;278.397;0.0
2023-08-02 19:00:00;0.0;0.0;278.397;0.0
2023-08-02 20:00:00;0.0;0.0;278.397;0.0
2023-08-02 21:00:00;0.0;0.0;278.397;0.0
2023-08-02 22:00:00;0.0;0.0;278.397;0.0
2023-08-02 23:00:00;0.0;0.0;278.397;0.0
2023-08-03 00:00:00;0.0;0.0;278.397;0.0
2023-08-03 01:00:00;0.0;0.0;278.397;0.0
2023-08-03 02:00:00;0.0;0.0;278.397;0.0
2023-08-03 03:00:00;0.0;0.0;278.397;0.0
2023-08-03 04:00:00;0.0;0.0;278.397;0.0
2023-08-03 05:00:00;1.5;0.058;278.397;0.0002083355783287
2023-08-03 06:00:00;86.5;11.722;278.397;0.0421053387787943
2023-08-03 07:00:00;171.5;63.408;278.397;0.2277610750115841
2023-08-03 08:00:00;201.5;236.424;278.397;0.8492332891518227
2023-08-03 09:00:00;202.0;190.198;278.397;0.6831898332237775
2023-08-03 10:00:00;203.0;215.639;278.397;0.7745737202627901
2023-08-03 11:00:00;198.5;214.867;278.397;0.7718007018753794
2023-08-03 12:00:00;193.0;235.041;278.397;0.8442655632065
2023-08-03 13:00:00;185.5;227.336;278.397;0.8165892592233392
2023-08-03 14:00:00;173.5;183.073;278.397;0.6575968850239047
2023-08-03 15:00:00;146.0;182.445;278.397;0.655341113589586
2023-08-03 16:00:00;87.5;112.233;278.397;0.403140120044397
2023-08-03 17:00:00;5.5;9.231;278.397;0.0331576848888457
2023-08-03 18:00:00;0.0;0.0;278.397;0.0
2023-08-03 19:00:00;0.0;0.0;278.397;0.0
2023-08-03 20:00:00;0.0;0.0;278.397;0.0
2023-08-03 21:00:00;0.0;0.0;278.397;0.0
2023-08-03 22:00:00;0.0;0.0;278.397;0.0
2023-08-03 23:00:00;0.0;0.0;278.397;0.0
2023-08-04 00:00:00;0.0;0.0;278.397;0.0
2023-08-04 01:00:00;0.0;0.0;278.397;0.0
2023-08-04 02:00:00;0.0;0.0;278.397;0.0
2023-08-04 03:00:00;0.0;0.0;278.397;0.0
2023-08-04 04:00:00;0.0;0.0;278.397;0.0
2023-08-04 05:00:00;1.5;0.436;278.397;0.0015661088301957
2023-08-04 06:00:00;86.0;97.933;278.397;0.351774624008161
2023-08-04 07:00:00;196.5;217.085;278.397;0.7797677417500906
2023-08-04 08:00:00;250.5;254.414;278.397;0.9138532383610456
2023-08-04 09:00:00;260.0;270.67;278.397;0.9722446721767836
2023-08-04 10:00:00;255.0;272.333;278.397;0.978218156086452
2023-08-04 11:00:00;245.5;268.766;278.397;0.9654055180192316
2023-08-04 12:00:00;240.5;210.726;278.397;0.7569262599812497
2023-08-04 13:00:00;233.0;169.164;278.397;0.6076358581450231
2023-08-04 14:00:00;217.5;221.608;278.397;0.7960143248670064
2023-08-04 15:00:00;188.0;187.349;278.397;0.6729562459365582
2023-08-04 16:00:00;122.0;140.86;278.397;0.5059680959205738
2023-08-04 17:00:00;8.0;9.743;278.397;0.0349967851665068
2023-08-04 18:00:00;0.0;0.0;278.397;0.0
2023-08-04 19:00:00;0.0;0.0;278.397;0.0
2023-08-04 20:00:00;0.0;0.0;278.397;0.0
2023-08-04 21:00:00;0.0;0.0;278.397;0.0
2023-08-04 22:00:00;0.0;0.0;278.397;0.0
2023-08-04 23:00:00;0.0;0.0;278.397;0.0
2023-08-05 00:00:00;0.0;0.0;278.397;0.0
2023-08-05 01:00:00;0.0;0.0;278.397;0.0
2023-08-05 02:00:00;0.0;0.0;278.397;0.0
2023-08-05 03:00:00;0.0;0.0;278.397;0.0
