din_instante;val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
2024-01-01 00:00:00;0.0;0.0;278.397;0.0
2024-01-01 01:00:00;0.0;0.0;278.397;0.0
2024-01-01 02:00:00;0.0;0.0;278.397;0.0
2024-01-01 03:00:00;0.0;0.0;278.397;0.0
2024-01-01 04:00:00;0.0;0.0;278.397;0.0
2024-01-01 05:00:00;15.5;0.0;278.397;0.0
2024-01-01 06:00:00;102.5;0.0;278.397;0.0
2024-01-01 07:00:00;163.5;0.0;278.397;0.0
2024-01-01 08:00:00;183.5;0.0;278.397;0.0
2024-01-01 09:00:00;182.5;0.0;278.397;0.0
2024-01-01 10:00:00;175.0;0.0;278.397;0.0
2024-01-01 11:00:00;164.5;0.0;278.397;0.0
2024-01-01 12:00:00;147.5;0.0;278.397;0.0
2024-01-01 13:00:00;129.0;0.0;278.397;0.0
2024-01-01 14:00:00;101.5;0.0;278.397;0.0
2024-01-01 15:00:00;79.5;0.0;278.397;0.0
2024-01-01 16:00:00;59.0;0.0;278.397;0.0
2024-01-01 17:00:00;5.5;0.0;278.397;0.0
2024-01-01 18:00:00;0.0;0.0;278.397;0.0
2024-01-01 19:00:00;0.0;0.0;278.397;0.0
2024-01-01 20:00:00;0.0;0.0;278.397;0.0
2024-01-01 21:00:00;0.0;0.0;278.397;0.0
2024-01-01 22:00:00;0.0;0.0;278.397;0.0
2024-01-01 23:00:00;0.0;0.0;278.397;0.0
2024-01-02 00:00:00;0.0;0.0;278.397;0.0
2024-01-02 01:00:00;0.0;0.0;278.397;0.0
2024-01-02 02:00:00;0.0;0.0;278.397;0.0
2024-01-02 03:00:00;0.0;0.0;278.397;0.0
2024-01-02 04:00:00;0.0;0.0;278.397;0.0
2024-01-02 05:00:00;7.5;8.831;278.397;0.031720887796923
2024-01-02 06:00:00;88.0;129.5;278.397;0.4651630585099695
2024-01-02 07:00:00;149.0;235.896;278.397;0.8473367169904849
2024-01-02 08:00:00;174.5;207.779;278.397;0.7463406574065093
2024-01-02 09:00:00;173.0;240.884;278.397;0.8652535767267607
2024-01-02 10:00:00;171.5;231.088;278.397;0.8300664159455741
2024-01-02 11:00:00;176.5;206.112;278.397;0.7403528055259216
2024-01-02 12:00:00;160.5;189.096;278.397;0.6792314572355305
2024-01-02 13:00:00;134.0;216.957;278.397;0.7793079666806754
2024-01-02 14:00:00;103.0;271.236;278.397;0.974277740061854
2024-01-02 15:00:00;79.5;143.267;278.397;0.5146140224212186
2024-01-02 16:00:00;58.5;161.075;278.397;0.5785802289536165
2024-01-02 17:00:00;4.5;14.841;278.397;0.0533087641030614
2024-01-02 18:00:00;0.0;0.0;278.397;0.0
2024-01-02 19:00:00;0.0;0.0;278.397;0.0
2024-01-02 20:00:00;0.0;0.0;278.397;0.0
2024-01-02 21:00:00;0.0;0.0;278.397;0.0
2024-01-02 22:00:00;0.0;0.0;278.397;0.0
2024-01-02 23:00:00;0.0;0.0;278.397;0.0
2024-01-03 00:00:00;0.0;0.0;278.397;0.0
2024-01-03 01:00:00;0.0;0.0;278.397;0.0
2024-01-03 02:00:00;0.0;0.0;278.397;0.0
2024-01-03 03:00:00;0.0;0.0;278.397;0.0
2024-01-03 04:00:00;0.0;0.0;278.397;0.0
2024-01-03 05:00:00;14.0;7.332;278.397;0.0263364906949428
2024-01-03 06:00:00;102.0;54.946;278.397;0.1973656325319597
2024-01-03 07:00:00;165.5;84.691;278.397;0.3042094562800604
2024-01-03 08:00:00;185.5;188.823;278.397;0.6782508432202933
2024-01-03 09:00:00;189.5;228.772;278.397;0.8217473607833417
2024-01-03 10:00:00;191.0;205.083;278.397;0.7366566450069505
2024-01-03 11:00:00;199.5;127.936;278.397;0.4595451818805518
2024-01-03 12:00:00;197.0;193.071;278.397;0.6935096283365122
