val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
1.0;0.422;278.397;0.0015158209319784
73.5;13.068;278.397;0.0469401609931141
182.5;28.761;278.397;0.1033093029019709
212.0;71.552;278.397;0.25701426380313
212.0;196.903;278.397;0.7072741444771315
212.0;241.121;278.397;0.8661048790037248
212.0;225.814;278.397;0.8111222462885735
212.0;225.733;278.397;0.8108312948774591
212.0;211.414;278.397;0.7593975509793568
212.0;195.713;278.397;0.7029996731286615
160.0;178.567;278.397;0.6414113657833956
64.0;74.363;278.397;0.2671113553666167
7.0;0.134;278.397;0.000481327025794
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
1.5;0.0;278.397;0.0
59.5;16.702;278.397;0.0599934625732317
121.5;130.667;278.397;0.469354914025654
148.0;251.305;278.397;0.9026857329640764
152.0;232.391;278.397;0.8347467824725122
155.5;246.725;278.397;0.8862344062615617
153.5;243.128;278.397;0.8733140084124469
148.5;236.042;278.397;0.8478611479290366
139.0;175.765;278.397;0.6313466021544772
114.0;220.509;278.397;0.7920667248569488
78.5;56.502;278.397;0.202954773219539
40.0;29.148;278.397;0.1046994040884061
6.0;9.295;278.397;0.0333875724235534
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
1.5;1.96;278.397;0.0070403057504211
96.5;121.996;278.397;0.4382087450654999
184.5;232.537;278.397;0.835271213411064
220.0;255.588;278.397;0.9180702378258386
221.0;229.769;278.397;0.825328577534959
221.0;235.223;278.397;0.8449193058833248
221.0;208.661;278.397;0.7495087949941989
221.0;238.714;278.397;0.8574589525030801
221.0;221.51;278.397;0.7956623095794854
221.0;140.265;278.397;0.5038308602463388
215.5;86.463;278.397;0.3105744673972779
111.5;63.603;278.397;0.2284615135938964
16.0;3.391;278.397;0.0121804473467745
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
1.5;1.558;278.397;0.0055963246730388
90.5;83.628;278.397;0.3003911680082759
182.5;86.412;278.397;0.3103912757680578
217.5;254.3;278.397;0.9134437511898476
221.5;232.498;278.397;0.8351311256946015
222.0;226.877;278.397;0.814940534560358
222.0;188.691;278.397;0.6777767001799588
222.0;182.051;278.397;0.6539258684540422
222.0;223.309;278.397;0.8021243045004076
220.5;189.108;278.397;0.6792745611482882
194.0;52.43;278.397;0.188328178823766
90.0;12.895;278.397;0.0463187462508575
9.0;0.62;278.397;0.0022270354924801
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
1.0;1.999;278.397;0.0071803934668836
82.5;81.381;278.397;0.2923199603444002
185.5;74.08;278.397;0.2660948214240814
226.5;174.714;278.397;0.6275714177954503
226.0;270.467;278.397;0.9715154976526328
228.5;273.727;278.397;0.9832253939518026
226.5;273.616;278.397;0.982826682758794
217.0;273.339;278.397;0.9818317007726376
208.5;272.743;278.397;0.9796908731056728
183.0;269.679;278.397;0.968685007381545
132.0;223.203;278.397;0.8017435532710481
60.0;124.026;278.397;0.4455004903070076
7.0;7.616;278.397;0.0273566166302079
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
1.0;2.493;278.397;0.0089548378754081
82.0;90.41;278.397;0.324752062701825
171.5;228.621;278.397;0.8212049698811409
209.0;259.74;278.397;0.932984191639996
213.0;246.774;278.397;0.8864104139053222
217.5;241.159;278.397;0.8662413747274575
219.5;232.609;278.397;0.8355298368876101
208.5;212.611;278.397;0.7636971662769354
179.5;162.385;278.397;0.5832857394296633
134.5;182.15;278.397;0.6542814757342931
92.5;189.946;278.397;0.6822846510558662
52.0;141.413;278.397;0.5079544679001569
6.5;10.044;278.397;0.0360779749781786
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
1.5;3.247;278.397;0.0116632003936824
112.5;133.123;278.397;0.4781768481700593
219.5;235.397;278.397;0.8455443126183112
264.0;266.456;278.397;0.957108014813378
264.0;267.931;278.397;0.9624062040898428
264.0;242.085;278.397;0.8695675599952585
264.0;219.831;278.397;0.7896313537861399
264.0;194.682;278.397;0.6992963286242307
264.0;227.73;278.397;0.8180045043588831
234.0;224.312;278.397;0.8057270732084038
158.0;207.412;278.397;0.7450223960746702
71.5;52.787;278.397;0.189610520228307
10.0;4.174;278.397;0.0149929776542132
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;2.614;278.397;0.0093894689957147
143.0;120.753;278.397;0.4337438981023502
240.0;240.638;278.397;0.8643699465152282
267.0;201.262;278.397;0.722931640786359
269.0;205.327;278.397;0.7375330912330234
269.0;234.838;278.397;0.8435363886823493
269.0;194.714;278.397;0.6994112723915846
269.0;138.382;278.397;0.4970671379361128
269.0;143.442;278.397;0.5152426211489347
267.0;182.557;278.397;0.6557434167753244
214.5;41.81;278.397;0.1501812160332187
103.0;7.236;278.397;0.0259916593928813
3.5;0.496;278.397;0.0017816283939841
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
