val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.0;2.956;278.397;0.0106179305093086
99.5;101.727;278.397;0.3654026444250476
197.5;100.551;278.397;0.3611784609747949
236.0;113.145;278.397;0.4064160174139807
243.5;144.485;278.397;0.5189890695661231
253.5;247.024;278.397;0.8873084120877739
253.5;271.195;278.397;0.974130468359932
246.5;275.322;278.397;0.9889546223558444
239.5;267.965;278.397;0.9625283318426564
222.0;252.453;278.397;0.9068093406178944
177.0;219.823;278.397;0.7896026178443014
95.0;117.782;278.397;0.4230720877020944
5.0;5.773;278.397;0.0207365740291741
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;3.039;278.397;0.0109160659058826
103.5;120.928;278.397;0.4343724968300664
163.5;238.498;278.397;0.8566830820734418
0.0;260.254;278.397;0.9348304759031169
0.0;258.217;278.397;0.9275135867125004
0.0;220.952;278.397;0.7936579776362532
186.0;245.293;278.397;0.8810906726724785
238.5;218.818;278.397;0.7859926651508456
232.0;208.585;278.397;0.7492358035467336
215.5;191.423;278.397;0.6875900243177907
160.0;172.009;278.397;0.6178550774613232
94.0;108.937;278.397;0.391300912006954
6.0;4.994;278.397;0.0179384116926547
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;0.058;278.397;0.0002083355783287
100.0;0.0;278.397;0.0
124.5;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;21.914;278.397;0.0787149286809843
144.5;69.495;278.397;0.2496255347579176
204.0;109.114;278.397;0.3919366947201298
201.5;144.819;278.397;0.5201887951378786
214.5;169.162;278.397;0.6076286741595635
224.5;201.472;278.397;0.7236859592596184
188.0;159.696;278.397;0.573626870979213
106.5;103.584;278.397;0.3720729749242987
6.5;5.406;278.397;0.0194183126973351
0.0;0.011;278.397;3.95119200278e-05
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;2.194;278.397;0.0078808320491959
104.5;96.103;278.397;0.3452012773126147
200.5;142.533;278.397;0.5119774997575404
237.5;58.327;278.397;0.2095101599514362
242.0;58.345;278.397;0.2095748158205727
250.0;58.655;278.397;0.2106883335668128
248.5;58.331;278.397;0.2095245279223554
242.5;58.295;278.397;0.2093952161840824
237.0;58.377;278.397;0.2096897595879265
222.5;58.545;278.397;0.2102932143665341
183.5;58.444;278.397;0.2099304231008236
105.0;55.193;278.397;0.198252854736222
6.0;4.477;278.397;0.0160813514513446
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;3.337;278.397;0.011986479739365
0.0;116.824;278.397;0.4196309586669396
0.0;205.621;278.397;0.7385891370955865
0.0;194.533;278.397;0.6987611217074896
0.0;194.497;278.397;0.6986318099692166
0.0;194.28;278.397;0.6978523475468486
0.0;192.38;278.397;0.6910275613602158
0.0;194.417;278.397;0.698344450550832
0.0;194.407;278.397;0.698308530623534
0.0;187.411;278.397;0.6731789494858063
0.0;129.707;278.397;0.4659066010050395
74.0;79.612;278.397;0.2859657252053721
5.5;5.971;278.397;0.0214477885896758
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.0;3.895;278.397;0.0139908116825971
0.0;120.68;278.397;0.4334816826330743
0.0;149.463;278.397;0.536870009375101
0.0;78.64;278.397;0.282474308272
0.0;78.352;278.397;0.2814398143658157
0.0;78.622;278.397;0.2824096524028635
0.0;78.492;278.397;0.2819426933479886
0.0;78.508;278.397;0.2820001652316655
0.0;78.605;278.397;0.2823485885264568
0.0;78.516;278.397;0.282028901173504
0.0;78.708;278.397;0.2827185637776269
37.0;68.551;278.397;0.2462346936209801
5.5;4.796;278.397;0.017227197132153
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
3.0;0.924;278.397;0.0033190012823414
107.0;19.104;278.397;0.0686214291102274
194.5;73.323;278.397;0.2633756829276177
226.0;0.039;278.397;0.0001400877164624
230.0;0.0;278.397;0.0
237.0;0.0;278.397;0.0
237.0;0.0;278.397;0.0
230.5;0.0;278.397;0.0
222.5;0.0;278.397;0.0
206.0;0.0;278.397;0.0
163.5;0.0;278.397;0.0
85.5;0.0;278.397;0.0
5.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.59;278.397;0.0021192757105859
0.0;29.723;278.397;0.1067647999080449
0.0;49.107;278.397;0.1763919869826183
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;28.249;278.397;0.1014702026243098
0.0;61.695;278.397;0.2216079914654252
0.0;52.47;278.397;0.1884718585329583
0.0;9.143;278.397;0.0328415895286227
0.0;0.035;278.397;0.0001257197455432
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
