val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;0.596;278.397;0.0021408276669648
88.5;81.134;278.397;0.291432738140138
169.0;202.803;278.397;0.7284669015829911
210.0;155.252;278.397;0.557664055287952
222.5;220.044;278.397;0.7903964482375887
227.5;255.392;278.397;0.9173662072507964
230.5;224.785;278.397;0.8074260857696024
233.0;208.742;278.397;0.7497997464053132
234.5;237.89;278.397;0.8544991504937194
217.5;229.453;278.397;0.8241935078323401
175.0;76.339;278.397;0.2742091330007148
92.5;26.776;278.397;0.0961791973333045
4.0;1.055;278.397;0.003789552329946
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;2.336;278.397;0.0083908950168284
80.0;106.883;278.397;0.3839229589399311
171.5;200.067;278.397;0.71863920947424
222.0;208.104;278.397;0.7475080550436966
240.5;231.763;278.397;0.8324910110381936
241.0;253.077;278.397;0.909050744081294
234.0;258.554;278.397;0.9287240882624452
234.5;250.077;278.397;0.8982747658918738
233.5;215.455;278.397;0.7739127936005057
214.5;197.716;278.397;0.7101944345664644
174.5;217.248;278.397;0.7803532365650491
94.5;105.91;278.397;0.3804279500138291
3.5;2.966;278.397;0.0106538504366067
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;2.329;278.397;0.0083657510677198
80.0;109.565;278.397;0.3935566834412727
169.0;209.864;278.397;0.7538299622481563
215.5;219.583;278.397;0.7887405395891478
225.5;220.071;278.397;0.7904934320412935
220.5;220.13;278.397;0.7907053596123521
220.0;216.161;278.397;0.7764487404677493
230.0;224.462;278.397;0.8062658721178748
242.0;206.566;278.397;0.7419835702252539
223.5;221.743;278.397;0.7964992438855303
180.5;217.0;278.397;0.7794624223680571
96.0;92.143;278.397;0.3309769861025801
3.5;3.065;278.397;0.0110094577168575
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;0.0;278.397;0.0
83.5;0.0;278.397;0.0
144.5;0.0;278.397;0.0
151.0;0.0;278.397;0.0
145.5;0.0;278.397;0.0
147.0;11.209;278.397;0.0402626465084034
158.0;47.991;278.397;0.172383323096154
169.5;74.931;278.397;0.2691516072371469
172.5;82.485;278.397;0.2962855203181068
181.5;185.331;278.397;0.6657076046078082
169.5;216.818;278.397;0.7788086796912324
99.0;108.475;278.397;0.3896414113657833
3.5;3.254;278.397;0.011688344342791
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.0;1.133;278.397;0.004069727762871
86.5;105.164;278.397;0.3777483234373933
172.5;225.529;278.397;0.8100985283605785
212.0;249.679;278.397;0.8968451527854107
220.5;256.984;278.397;0.9230846596766488
220.5;262.377;278.397;0.9424562764684964
219.5;253.836;278.397;0.9117770665632172
221.5;244.124;278.397;0.8768916331713345
217.5;216.56;278.397;0.7778819455669421
201.5;205.925;278.397;0.7396811028854477
157.5;198.374;278.397;0.7125579657826772
77.0;111.409;278.397;0.4001803180350362
3.0;3.651;278.397;0.0131143654565243
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;1.714;278.397;0.0061566755388887
76.5;66.627;278.397;0.2393236996088319
165.0;151.646;278.397;0.544711329504269
211.5;248.172;278.397;0.891432019741592
223.5;257.071;278.397;0.923397163044142
219.5;258.935;278.397;0.9300926374925016
216.5;254.473;278.397;0.914065165932104
221.0;248.208;278.397;0.891561331479865
220.0;190.787;278.397;0.6853055169416337
204.5;101.412;278.397;0.3642711667151585
170.0;51.905;278.397;0.1864423826406175
94.0;24.189;278.397;0.0868867121412946
3.5;0.532;278.397;0.0019109401322571
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.0;2.068;278.397;0.0074282409652402
67.0;107.419;278.397;0.3858482670431075
134.5;220.906;278.397;0.7934927459706821
185.0;243.487;278.397;0.8746035338024475
214.0;251.327;278.397;0.9027647568041322
217.0;253.808;278.397;0.9116764907667826
212.5;218.201;278.397;0.7837764056365549
212.0;173.497;278.397;0.6231999626432756
209.5;148.444;278.397;0.5332097687834279
199.5;235.937;278.397;0.8474839886924068
161.5;142.75;278.397;0.5127569621799085
79.0;26.908;278.397;0.096653340373639
2.0;0.323;278.397;0.0011602136517275
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
2.5;0.0;278.397;0.0
82.5;0.0;278.397;0.0
151.0;45.135;278.397;0.162124591859826
183.5;130.674;278.397;0.4693800579747626
195.5;116.23;278.397;0.4174973149854344
198.5;135.197;278.397;0.4856266410916784
202.0;147.06;278.397;0.5282384508453754
205.5;158.642;278.397;0.5698409106419968
205.5;259.887;278.397;0.9335122145712776
188.5;249.27;278.397;0.8953760277589198
147.0;221.316;278.397;0.7949654629899029
72.0;110.505;278.397;0.396933156607291
1.5;3.696;278.397;0.0132760051293656
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
0.0;0.0;278.397;0.0
