nom_estado;nom_pontoconexao;nom_modalidadeoperacao;nom_tipousina;nom_usina_conjunto;din_instante;val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-21 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-21 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-21 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-21 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-21 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 05:00:00;0.0;0.328;278.397;0.0011781736153766
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 06:00:00;58.5;80.401;278.397;0.2887998074691896
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 07:00:00;150.0;201.01;278.397;0.7220264586184477
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 08:00:00;204.5;246.856;278.397;0.8867049573091664
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 09:00:00;226.5;250.029;278.397;0.8981023502408431
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 10:00:00;229.5;235.885;278.397;0.8472972050704569
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 11:00:00;225.5;200.929;278.397;0.7217355072073334
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 12:00:00;217.0;142.086;278.397;0.5103718790073168
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 13:00:00;199.0;142.092;278.397;0.5103934309636957
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 14:00:00;167.0;81.344;278.397;0.2921870566133974
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 15:00:00;123.5;52.091;278.397;0.1871104932883615
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 16:00:00;61.0;29.151;278.397;0.1047101800665955
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 17:00:00;2.5;2.831;278.397;0.0101689314180828
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-22 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 05:00:00;0.0;0.344;278.397;0.0012356454990535
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 06:00:00;47.0;84.77;278.397;0.3044932237057152
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 07:00:00;127.5;204.644;278.397;0.7350797601985652
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 08:00:00;175.5;248.009;278.397;0.8908465249266335
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 09:00:00;195.5;265.451;278.397;0.9534980621199222
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 10:00:00;201.0;269.94;278.397;0.9696225174840246
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 11:00:00;201.5;269.476;278.397;0.9679558328573942
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 12:00:00;201.0;266.094;278.397;0.955807713445188
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 13:00:00;192.0;260.742;278.397;0.9365833683552623
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 14:00:00;167.0;245.364;278.397;0.8813457041562947
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 15:00:00;125.0;208.998;278.397;0.7507192965441437
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 16:00:00;57.5;124.143;278.397;0.445920753456395
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 17:00:00;3.5;8.866;278.397;0.0318466075424663
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-23 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 05:00:00;0.0;0.402;278.397;0.0014439810773822
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 06:00:00;60.0;35.054;278.397;0.1259137131506445
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 07:00:00;152.0;202.634;278.397;0.7278598548116538
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 08:00:00;205.5;233.084;278.397;0.8372360334342683
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 09:00:00;225.5;261.791;278.397;0.9403513687288296
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 10:00:00;227.0;266.802;278.397;0.9583508442978912
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 11:00:00;220.0;262.565;278.397;0.9431315711017
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 12:00:00;209.0;180.491;278.397;0.6483223597955436
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 13:00:00;188.5;105.122;278.397;0.3775974597427414
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 14:00:00;159.0;95.141;278.397;0.3417457803065406
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 15:00:00;123.0;106.986;278.397;0.3842929341911011
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 16:00:00;68.5;19.649;278.397;0.0705790651479721
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 17:00:00;4.0;0.753;278.397;0.0027047705255444
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-24 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 05:00:00;0.0;0.879;278.397;0.0031573616095001
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 06:00:00;78.0;107.889;278.397;0.3875365036261166
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 07:00:00;181.5;216.361;278.397;0.7771671390137106
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 08:00:00;229.0;254.238;278.397;0.9132210476405996
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 09:00:00;251.0;263.495;278.397;0.9464721243404204
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 10:00:00;258.0;264.893;278.397;0.95149373017669
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 11:00:00;257.0;260.487;278.397;0.9356674102091616
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 12:00:00;253.0;267.125;278.397;0.9595110579496188
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 13:00:00;245.5;262.351;278.397;0.9423628846575214
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 14:00:00;231.0;250.554;278.397;0.8999881464239916
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 15:00:00;192.0;199.245;278.397;0.7156865914503389
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 16:00:00;107.5;131.684;278.397;0.4730079706318674
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 17:00:00;7.0;3.826;278.397;0.0137429641842404
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-25 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 05:00:00;0.5;0.302;278.397;0.0010847818044016
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 06:00:00;80.0;93.879;278.397;0.3372126854815245
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 07:00:00;194.5;214.988;278.397;0.772235332995686
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 08:00:00;235.0;253.058;278.397;0.9089824962194276
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 09:00:00;250.5;260.837;278.397;0.936924607664594
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 10:00:00;251.0;271.085;278.397;0.9737353491596532
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 11:00:00;251.0;268.409;278.397;0.9641231766146904
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 12:00:00;251.0;269.0;278.397;0.9662460443180064
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 13:00:00;246.0;262.082;278.397;0.9413966386132034
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 14:00:00;232.0;248.398;278.397;0.8922438100985283
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 15:00:00;197.5;215.081;278.397;0.772569388319558
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 16:00:00;116.5;128.153;278.397;0.4603246443029199
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 17:00:00;7.5;5.597;278.397;0.0201043833087281
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-26 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 05:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 06:00:00;88.0;84.255;278.397;0.3026433474498647
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 07:00:00;196.5;215.175;278.397;0.7729070356361598
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 08:00:00;240.5;251.84;278.397;0.904607449074523
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 09:00:00;256.5;263.898;278.397;0.9479196974105324
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 10:00:00;259.0;264.143;278.397;0.948799735629335
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 11:00:00;256.0;225.019;278.397;0.8082666120683771
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 12:00:00;255.5;210.617;278.397;0.7565347327737008
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 13:00:00;251.5;241.221;278.397;0.8664640782767055
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 14:00:00;243.5;213.728;278.397;0.7677094221561295
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 15:00:00;208.0;165.275;278.397;0.5936665984188048
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 16:00:00;128.5;132.888;278.397;0.4773327298785547
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 17:00:00;6.5;10.403;278.397;0.0373675003681792
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-27 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 05:00:00;0.0;0.214;278.397;0.0007686864441786
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 06:00:00;75.0;30.932;278.397;0.1111075191183813
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 07:00:00;183.0;73.686;278.397;0.2646795762885375
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 08:00:00;247.5;213.953;278.397;0.768517620520336
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 09:00:00;273.5;265.921;278.397;0.9551862987029314
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 10:00:00;278.5;268.834;278.397;0.9656497735248584
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 11:00:00;275.5;269.488;278.397;0.967998936770152
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 12:00:00;271.5;268.297;278.397;0.963720873428952
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 13:00:00;263.0;261.583;278.397;0.9396042342410298
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 14:00:00;247.5;243.229;278.397;0.8736767996781574
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 15:00:00;206.0;213.345;278.397;0.7663336889406135
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 16:00:00;119.0;132.972;278.397;0.4776344572678584
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 17:00:00;6.0;9.53;278.397;0.0342316907150579
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-28 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 04:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 05:00:00;0.0;0.531;278.397;0.0019073481395273
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 06:00:00;67.5;83.899;278.397;0.3013645980380535
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 07:00:00;160.0;208.916;278.397;0.7504247531402995
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 08:00:00;214.5;247.988;278.397;0.8907710930793076
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 09:00:00;239.0;262.909;278.397;0.9443672166007536
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 10:00:00;246.0;266.05;278.397;0.9556496657650764
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 11:00:00;244.0;254.435;278.397;0.9139286702083714
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 12:00:00;242.5;236.747;278.397;0.8503935028035503
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 13:00:00;237.0;239.299;278.397;0.859560268250017
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 14:00:00;223.0;191.671;278.397;0.6884808385147828
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 15:00:00;185.5;213.943;278.397;0.7684817005930379
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 16:00:00;106.0;132.642;278.397;0.4764490996670222
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 17:00:00;4.5;9.984;278.397;0.0358624554143902
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 18:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 19:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 20:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 21:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 22:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-29 23:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-30 00:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-30 01:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-30 02:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-30 03:00:00;0.0;0.0;278.397;0.0
CEARA;ALEX230kVA;Conjunto de Usinas;Solar;Conj. Alex;2022-07-30 04:00:00;0.0;0.0;278.397;0.0
